"No.","Time","Source","Destination","Protocol","Length","Info"
"893","13.879863","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (TA)","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"894","13.892767","192.168.1.119","192.168.1.112","TCP","1563","443  >  46142 [ACK] Seq=6527 Ack=810 Win=30272 Len=1460 [TCP segment of a reassembled PDU]"
"895","13.892858","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"896","13.900416","192.168.1.119","192.168.1.112","TLSv1.2","906","Application Data"
"897","13.900484","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"898","13.900567","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"899","13.901126","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"900","13.901199","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"901","13.902356","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"902","13.903149","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"903","13.904458","192.168.1.119","192.168.1.112","TLSv1.2","137","Application Data"
"904","13.904549","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"905","13.907950","88:02:3a:01:d8:44","d8:44:9f:d8:a5:a2","LLC","389","S, func=RNR, N(R)=3; DSAP 0x40 Individual, SSAP NULL LSAP Command"
"906","13.908001","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"907","13.908089","213.57.2.5","192.168.1.151","DNS","202","Standard query response 0x7c14 No such name A https://dyndnss.net/ SOA a.root-servers.net"
"908","13.908494","213.57.2.5","192.168.1.151","DNS","202","Standard query response 0x7c14 No such name A https://dyndnss.net/ SOA a.root-servers.net"
"909","13.908566","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"910","13.911213","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"911","13.914916","172.217.21.234","192.168.1.112","TLSv1.2","399","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"912","13.914984","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"913","13.915528","","ProwareT_4f:70:0b (6c:fd:b9:4f:70:0b) (RA)","802.11","39","Acknowledgement, Flags=........C"
"914","13.918625","192.168.1.119","192.168.1.112","TCP","137","[TCP Retransmission] 443  >  46142 [PSH, ACK] Seq=8790 Ack=810 Win=30272 Len=34"
"915","13.918715","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"916","13.920190","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"917","13.920263","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"918","13.920310","192.168.1.112","192.168.1.119","TCP","122","46142  >  443 [ACK] Seq=810 Ack=6527 Win=103296 Len=0"
"919","13.920387","192.168.1.112","192.168.1.119","TCP","126","46142  >  443 [ACK] Seq=810 Ack=7987 Win=106240 Len=0"
"920","13.920436","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (TA)","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"921","13.920537","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"922","13.920614","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"923","13.920911","192.168.1.112","192.168.1.119","TCP","122","46142  >  443 [ACK] Seq=810 Ack=8790 Win=109184 Len=0"
"924","13.921001","192.168.1.112","192.168.1.119","TCP","122","46142  >  443 [ACK] Seq=810 Ack=8824 Win=109184 Len=0"
"925","13.921049","192.168.1.112","151.101.17.208","TLSv1.2","869","[TCP ACKed unseen segment] , Application Data"
"926","13.921152","192.168.1.112","172.217.21.234","TLSv1.2","1134","Application Data, Application Data"
"927","13.921203","192.168.1.112","192.168.1.119","TCP","138","[TCP Dup ACK 924#1] 46142  >  443 [ACK] Seq=810 Ack=8824 Win=109184 Len=0 SLE=8790 SRE=8824"
"928","13.921285","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"929","13.921334","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"930","13.922034","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"931","13.922107","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"932","13.922155","192.168.1.112","192.168.1.119","TCP","122","46142  >  443 [ACK] Seq=810 Ack=8790 Win=109184 Len=0"
"933","13.922233","192.168.1.112","192.168.1.119","TCP","122","46142  >  443 [ACK] Seq=810 Ack=8824 Win=109184 Len=0"
"934","13.922281","192.168.1.112","151.101.17.208","TCP","869","[TCP ACKed unseen segment] [TCP Retransmission] 42156  >  443 [PSH, ACK] Seq=285 Ack=7466 Win=105088 Len=735 TSval=93094253 TSecr=228960711"
"935","13.922385","192.168.1.112","172.217.21.234","TCP","1134","[TCP Retransmission] 33040  >  443 [PSH, ACK] Seq=291 Ack=3885 Win=99072 Len=1000 TSval=93094253 TSecr=1467103488"
"936","13.922434","192.168.1.112","192.168.1.119","TCP","138","[TCP Dup ACK 933#1] 46142  >  443 [ACK] Seq=810 Ack=8824 Win=109184 Len=0 SLE=8790 SRE=8824"
"937","13.922483","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"938","13.922563","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"939","13.922629","192.168.1.112","192.168.1.119","TCP","122","46142  >  443 [ACK] Seq=810 Ack=8790 Win=109184 Len=0"
"940","13.922692","192.168.1.112","192.168.1.119","TCP","122","46142  >  443 [ACK] Seq=810 Ack=8824 Win=109184 Len=0"
"941","13.923258","192.168.1.112","151.101.17.208","TCP","869","[TCP ACKed unseen segment] [TCP Retransmission] 42156  >  443 [PSH, ACK] Seq=285 Ack=7466 Win=105088 Len=735 TSval=93094253 TSecr=228960711"
"942","13.923627","192.168.1.112","172.217.21.234","TCP","1134","[TCP Retransmission] 33040  >  443 [PSH, ACK] Seq=291 Ack=3885 Win=99072 Len=1000 TSval=93094253 TSecr=1467103488"
"943","13.923715","192.168.1.112","192.168.1.119","TCP","138","[TCP Dup ACK 940#1] 46142  >  443 [ACK] Seq=810 Ack=8824 Win=109184 Len=0 SLE=8790 SRE=8824"
"944","13.923765","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (TA)","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"945","13.923811","192.168.1.112","192.168.1.119","TCP","126","[TCP Dup ACK 940#2] 46142  >  443 [ACK] Seq=810 Ack=8824 Win=109184 Len=0"
"946","13.923902","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (TA)","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"947","13.926708","ZioncomE_25:bb:14","Broadcast","802.11","334","Beacon frame, SN=518, FN=0, Flags=........C, BI=100, SSID=DVD-1"
"948","13.931877","192.168.1.1","192.168.1.151","DNS","202","Standard query response 0x7c15 No such name A https://dyndnss.net/ SOA a.root-servers.net"
"949","13.931968","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"950","13.936367","100.74.213.152","213.57.2.5","DNS","127","Standard query 0x7c16 Unknown (60572) <Unknown extended label>"
"951","13.936434","","ProwareT_4f:70:0b (6c:fd:b9:4f:70:0b) (RA)","802.11","39","Acknowledgement, Flags=........C"
"952","13.949673","213.57.2.5","192.168.1.151","DNS","202","Standard query response 0x7c16 No such name A https://dyndnss.net/ SOA a.root-servers.net"
"953","13.949764","213.57.2.5","192.168.1.151","DNS","202","Standard query response 0x7c16 No such name A https://dyndnss.net/ SOA a.root-servers.net"
"954","13.950666","213.57.2.5","192.168.1.151","DNS","202","Standard query response 0x7c16 No such name A https://dyndnss.net/ SOA a.root-servers.net"
"955","13.950748","213.57.2.5","192.168.1.151","DNS","202","Standard query response 0x7c16 No such name A https://dyndnss.net/ SOA a.root-servers.net"
"956","13.950796","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"957","13.954163","de:2b:71:1d:b5:37","e1:41:5f:f7:cd:bc","802.11","127","Data, SN=2244, FN=0, Flags=.pmP...TC"
"958","13.954233","","ProwareT_4f:70:0b (6c:fd:b9:4f:70:0b) (RA)","802.11","39","Acknowledgement, Flags=........C"
"959","13.965913","192.168.1.1","192.168.1.151","DNS","202","Standard query response 0x7c17 No such name A https://dyndnss.net/ SOA a.root-servers.net"
"960","13.966005","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"961","13.970371","77:1b:10:63:96:7c","d9:06:e3:d9:4b:45","LLC","127","I, N(R)=2, N(S)=120; DSAP 0xae Individual, SSAP 0xb8 Response"
"962","13.970438","","ProwareT_4f:70:0b (6c:fd:b9:4f:70:0b) (RA)","802.11","39","Acknowledgement, Flags=........C"
"963","13.983044","213.57.2.5","192.168.1.151","DNS","202","Standard query response 0x7c18 No such name A https://dyndnss.net/ SOA a.root-servers.net"
"964","13.983134","213.57.2.5","192.168.1.151","DNS","202","Standard query response 0x7c18 No such name A https://dyndnss.net/ SOA a.root-servers.net"
"965","13.983182","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"966","13.987151","ProwareT_4f:d0:3e","52:d9:14:f7:cd:bc","LLC","127","U, func=UI; DSAP Banyan Vines Group, SSAP 0xb0 Command"
"967","13.987218","","ProwareT_4f:70:0b (6c:fd:b9:4f:70:0b) (RA)","802.11","39","Acknowledgement, Flags=........C"
"968","14.001006","192.168.1.1","192.168.1.151","DNS","202","Standard query response 0x7c19 No such name A https://dyndnss.net/ SOA a.root-servers.net"
"969","14.001098","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"970","14.005370","192.168.1.151","213.57.2.5","DNS","127","Standard query 0x7c1a Unknown (12402) https://dyndnss.net/[Malformed Packet]"
"971","14.005438","","ProwareT_4f:70:0b (6c:fd:b9:4f:70:0b) (RA)","802.11","39","Acknowledgement, Flags=........C"
"972","14.015209","172.217.21.234","192.168.1.112","TLSv1.2","764","Application Data"
"973","14.015300","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"974","14.015877","172.217.21.234","192.168.1.112","TLSv1.2","149","Application Data"
"975","14.015967","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"976","14.019659","213.57.2.5","192.168.1.151","DNS","202","Standard query response 0x7c1a No such name A https://dyndnss.net/ SOA a.root-servers.net"
"977","14.019750","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"978","14.023350","ProwareT_4f:70:cb","09:36:f6:83:c0:bc","LLC","127","U, func=UI; SNAP, OUI 0x000078 (Labtam Limited), PID 0x1FC3"
"979","14.023417","","ProwareT_4f:70:0b (6c:fd:b9:4f:70:0b) (RA)","802.11","39","Acknowledgement, Flags=........C"
"980","14.028455","ZioncomE_25:bb:14","Broadcast","802.11","334","Beacon frame, SN=524, FN=0, Flags=........C, BI=100, SSID=DVD-1"
"981","14.030907","151.101.17.208","192.168.1.112","TCP","115","[TCP Previous segment not captured] 443  >  42156 [ACK] Seq=7466 Ack=1020 Win=31744 Len=0 TSval=228960745 TSecr=93094253"
"982","14.030998","","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","39","Acknowledgement, Flags=........C"
"983","14.035703","192.168.1.1","192.168.1.151","DNS","202","Standard query response 0x7c1b No such name A https://dyndnss.net/ SOA a.root-servers.net"
"984","14.038382","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"985","14.038450","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"986","14.038495","192.168.1.112","213.57.2.5","DNS","161","Standard query 0x15a3 A connectivitycheck.gstatic.com"
"987","14.038583","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"988","14.038628","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"989","14.039173","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"990","14.039219","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"991","14.039262","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"992","14.039331","192.168.1.112","213.57.2.5","DNS","161","Standard query 0x15a3 A connectivitycheck.gstatic.com"
"993","14.039401","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (TA)","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"994","14.040737","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"995","14.040782","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"996","14.040825","192.168.1.112","213.57.22.5","DNS","161","Standard query 0xc4a5 A connectivitycheck.gstatic.com"
"997","14.040904","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
"998","14.040947","","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (RA)","802.11","39","Clear-to-send, Flags=........C"
"999","14.041119","192.168.1.112","213.57.22.5","DNS","161","Standard query 0xc4a5 A connectivitycheck.gstatic.com"
"1000","14.041166","MurataMa_bd:86:52 (d8:c4:6a:bd:86:52) (TA)","ZioncomE_25:bb:14 (b8:55:10:25:bb:14) (RA)","802.11","45","Request-to-send, Flags=........C"
